codigo,section,bloque,area_id,exclusivo_rol_id,texto,tipo,opciones,locale,peso,escala,scoring,respuesta_correcta,dimension,exclusivo_nivel_id
"dir_rrhh_ADOPCION_Q20","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia tomas decisiones de headcount, reorganización o estrategias de talento basadas en escenarios generados con IA (simulaciones de costo, rotación, productividad)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Inversión""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q21","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia alineas tus iniciativas de IA en RRHH con objetivos estratégicos de negocio (crecimiento, eficiencia, experiencia de cliente) y reportas avances?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia""],""subdimension"":""Impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q22","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia impulsas el desarrollo de capacidades internas en analítica de personas (por ejemplo, creando un pequeño equipo de people analytics o formando a HRBPs)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Productividad""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_ADOPCION_Q23","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia revisas, junto con otras áreas (Legal, Compliance, TI), el marco de gobernanza y ética en el uso de IA en RRHH?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_ADOPCION_Q24","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia colaboras con Finanzas para cuantificar el ROI de proyectos de IA en RRHH (ahorro de tiempo, reducción de rotación, mejora en desempeño)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión / impacto en resultados""}",""
"dir_rrhh_CONOCIMIENTO_Q25","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué describe mejor el rol de Dirección de RRHH en una arquitectura de IA empresarial?","opcion_multiple_unica","[""a) Ser solo usuario pasivo de herramientas definidas por TI."",""b) Co-liderar el diseño de casos de uso de personas, criterios éticos y métricas de éxito."",""c) Delegar completamente la responsabilidad de IA a proveedores."",""d) Limitarse a tareas administrativas.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Colaboración con otros""}",""
"dir_rrhh_CONOCIMIENTO_Q26","adopcion_ia_rrhh_dir_area","Conocimiento","","","Al evaluar un portafolio de proyectos de IA en RRHH, ¿qué combinación de criterios es más robusta?","opcion_multiple_unica","[""a) Solo impacto en reducción de headcount de RRHH."",""b) Impacto en negocio, experiencia de colaborador, riesgos éticos y complejidad técnica."",""c) Exclusivamente costo de licencias."",""d) Opiniones subjetivas de un proveedor.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Inversión""],""subdimension"":""Inversión""}",""
"dir_rrhh_CONOCIMIENTO_Q27","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué es un marco de riesgos de IA aplicado a RRHH?","opcion_multiple_unica","[""a) Una lista de proveedores aprobados."",""b) Un conjunto de criterios para evaluar impacto, probabilidad y mitigaciones de riesgos (sesgos, privacidad, reputación) en cada caso de uso."",""c) Un contrato genérico de software."",""d) Una política que prohíbe cualquier uso de IA.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_CONOCIMIENTO_Q28","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué práctica favorece la escalabilidad de la IA en RRHH?","opcion_multiple_unica","[""a) Diseñar cada caso de uso con datos y modelos completamente independientes."",""b) Usar una base de datos de personas unificada y una capa común de servicios de IA."",""c) Cambiar de proveedor cada proyecto."",""d) Mantener todos los modelos en hojas de cálculo.""]","es-MX","1","","","b","{""rubros"":[""Conocimiento"",""Productividad""],""subdimension"":""Autonomía y sofisticación""}",""
"dir_rrhh_CONOCIMIENTO_Q29","adopcion_ia_rrhh_dir_area","Conocimiento","","","¿Qué enfoque es más coherente para integrar IA en la propuesta de valor al empleado (EVP)?","opcion_multiple_unica","[""a) Usar IA solo para aumentar el control y vigilancia."",""b) Diseñar experiencias personalizadas de desarrollo, carrera y bienestar, respetando privacidad y transparencia."",""c) No informar sobre el uso de IA en procesos de talento."",""d) Enfocar la IA solo en reducir costos.""]","es-MX","1","","","b","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Impacto en resultados / casos de uso actuales""}",""
"dir_rrhh_CONOCIMIENTO_Q30","adopcion_ia_rrhh_dir_area","Conocimiento","","","Desde la perspectiva de inversión, ¿qué combinación es más estratégica a largo plazo?","opcion_multiple_unica","[""a) Solo comprar tecnología sin formar a las personas."",""b) Equilibrar inversión en tecnología, datos, capacidades internas y gestión del cambio cultural."",""c) Invertir únicamente en campañas de marketing sobre IA."",""d) Delegar todos los proyectos de IA a terceros.""]","es-MX","1","","","b","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión""}",""
"dir_rrhh_ADOPCION_Q25","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia lideras discusiones en el comité ejecutivo sobre la agenda global de IA de la organización, incluyendo implicaciones en talento, capacidades y cultura?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia""],""subdimension"":""Impacto en resultados / colaboración con otros""}",""
"dir_rrhh_ADOPCION_Q26","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia defines, para nuevos proyectos de IA en RRHH, un caso de negocio formal (beneficios esperados, costos, riesgos) que se alinea con la estrategia corporativa?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Inversión"",""Estrategia""],""subdimension"":""Inversión / impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q27","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia incluyes criterios de ética y equidad en los RFP o contratos con proveedores de IA para RRHH (por ejemplo, evaluaciones de sesgo, explicabilidad)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Conocimiento""],""subdimension"":""Aspectos éticos/riesgos""}",""
"dir_rrhh_ADOPCION_Q28","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia impulsas iniciativas para desarrollar una cultura de uso responsable de IA en toda la organización (formaciones, guías, políticas) con foco en personas?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Conocimiento"",""Estrategia""],""subdimension"":""Aspectos éticos/riesgos / autonomía y sofisticación""}",""
"dir_rrhh_ADOPCION_Q29","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia revisas el portafolio total de casos de uso de IA (no solo de RRHH) para asegurar que la agenda de personas (skills, reskilling, impacto en roles) esté integrada?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Aplicación""],""subdimension"":""Colaboración con otros / impacto en resultados""}",""
"dir_rrhh_ADOPCION_Q30","adopcion_ia_rrhh_dir_area","Adopción/uso","","","¿Con qué frecuencia reportas a los órganos de gobierno (Director General, Consejo, Comité de Ética) el estado y evolución de la IA en RRHH, incluyendo beneficios, riesgos y planes de mitigación?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Casi siempre/Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""rubros"":[""Estrategia"",""Inversión""],""subdimension"":""Inversión / aspectos éticos/riesgos""}",""
"dir_contabilidad_CONOCIMIENTO_Q1","adopcion_ia","Conocimiento","","","La siguiente es una descripción más precisa de IA en el contexto de contabilidad.","opcion_multiple_unica","A) Una hoja de cálculo con fórmulas avanzadas. | B) Sistemas que aplican reglas fijas para automatizar tareas repetitivas. | C) Sistemas que aprenden de datos para identificar patrones y apoyar decisiones contables. | D) Cualquier software financiero instalado en el ERP.","es-MX","1","","","C) Sistemas que aprenden de datos para identificar patrones y apoyar decisiones contables.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q2","adopcion_ia","Conocimiento","","","Cuál de los siguientes es un ejemplo típico de uso de IA en contabilidad","opcion_multiple_unica","A) Imprimir todas las facturas y archivarlas físicamente. | B) Uso de un sistema que extrae y valida automáticamente datos de facturas PDF. | C) Elaborar manualmente todos los asientos contables. | D) Enviar estados financieros por correo electrónico.","es-MX","1","","","B) Uso de un sistema que extrae y valida automáticamente datos de facturas PDF.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q3","adopcion_ia","Conocimiento","","","La principal diferencia entre IA y automatización tradicional basada en macros o reglas es que la IA","opcion_multiple_unica","A) Siempre es más barata. | B) No requiere datos históricos. | C) Puede aprender de los datos y mejorar con el tiempo. | D) Nunca comete errores.","es-MX","1","","","C) Puede aprender de los datos y mejorar con el tiempo.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q4","adopcion_ia","Conocimiento","","","Qué riesgo es más relevante al usar IA con información contable sensible","opcion_multiple_unica","A) Que el ERP se vuelva más lento. | B) Riesgos de privacidad, filtración de datos y cumplimiento normativo. | C) Que el equipo trabaje más rápido. | D) Que aumente el número de reportes generados.","es-MX","1","","","B) Riesgos de privacidad, filtración de datos y cumplimiento normativo.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q5","adopcion_ia","Conocimiento","","","En el contexto de IA, el sesgo del modelo se refiere a","opcion_multiple_unica","A) Un error de tipeo en los asientos contables. | B) Resultados sistemáticamente inclinados por la forma en que se entrenó el modelo o los datos usados. | C) El favoritismo del director hacia un proveedor. | D) Un cambio en la legislación fiscal.","es-MX","1","","","B) Resultados sistemáticamente inclinados por la forma en que se entrenó el modelo o los datos usados.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q6","adopcion_ia","Conocimiento","","","Al evaluar una herramienta de IA para contabilidad, un criterio básico de inversión es","opcion_multiple_unica","A) Que tenga la interfaz más moderna. | B) Que sea la herramienta más cara del mercado. | C) Que el ahorro de tiempo y costo y la reducción de errores justifiquen la inversión. | D) Que la recomiende cualquier compañero.","es-MX","1","","","C) Que el ahorro de tiempo y costo y la reducción de errores justifiquen la inversión.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q7","adopcion_ia","Conocimiento","","","Cuál es un uso razonable de IA generativa para una Dirección de Contabilidad","opcion_multiple_unica","A) Aprobar automáticamente estados financieros sin revisión. | B) Proponer borradores de políticas contables que luego se revisan y ajustan. | C) Determinar por sí sola el tratamiento fiscal definitivo. | D) Sustituir la opinión del auditor externo.","es-MX","1","","","B) Proponer borradores de políticas contables que luego se revisan y ajustan.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q8","adopcion_ia","Conocimiento","","","Un beneficio esperado de usar IA para capturar facturas de proveedores es principalmente","opcion_multiple_unica","A) Incrementar el volumen de papel impreso. | B) Reducir la visibilidad de las operaciones. | C) Disminuir errores manuales y acelerar el registro contable. | D) Aumentar el tiempo de captura.","es-MX","1","","","C) Disminuir errores manuales y acelerar el registro contable.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q9","adopcion_ia","Conocimiento","","","En el contexto de IA, entrenar un modelo significa","opcion_multiple_unica","A) Instalar el software en el servidor. | B) Ajustar el modelo usando datos históricos para que aprenda patrones. | C) Configurar usuarios en el ERP. | D) Cambiar el plan de cuentas.","es-MX","1","","","B) Ajustar el modelo usando datos históricos para que aprenda patrones.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q10","adopcion_ia","Conocimiento","","","Cuál de estas tareas es más adecuada para IA en auditoría interna contable","opcion_multiple_unica","A) Firmar los reportes de auditoría. | B) Analizar grandes volúmenes de transacciones para identificar anomalías. | C) Definir la estrategia corporativa de la empresa. | D) Decidir sobre despidos.","es-MX","1","","","B) Analizar grandes volúmenes de transacciones para identificar anomalías.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q11","adopcion_ia","Conocimiento","","","Un riesgo de depender demasiado de la IA en contabilidad es","opcion_multiple_unica","A) Reducir la consistencia en la aplicación de políticas. | B) Aceptar resultados sin cuestionarlos, aun cuando existan señales de error o sesgo. | C) Que las personas aprendan más sobre datos. | D) Aumentar la trazabilidad de decisiones.","es-MX","1","","","B) Aceptar resultados sin cuestionarlos, aun cuando existan señales de error o sesgo.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q12","adopcion_ia","Conocimiento","","","Desde la perspectiva de inversión, una buena práctica al evaluar proyectos de IA en contabilidad es","opcion_multiple_unica","A) No cuantificar el beneficio esperado. | B) Ignorar la integración con sistemas actuales. | C) Estimar ahorros de tiempo, reducción de errores y costos de implementación y mantenimiento. | D) Solo comparar logos de proveedores.","es-MX","1","","","C) Estimar ahorros de tiempo, reducción de errores y costos de implementación y mantenimiento.","conocimiento",""
"dir_contabilidad_CONOCIMIENTO_Q13","adopcion_ia","Conocimiento","","","Un sistema de IA que sugiere automáticamente posibles reclasificaciones contables en el cierre se considera principalmente","opcion_multiple_unica","A) Un reemplazo del ERP. | B) Una capa de analítica y recomendación sobre el sistema contable. | C) Una obligación legal. | D) Un módulo de nómina.","es-MX","1","","","B) Una capa de analítica y recomendación sobre el sistema contable.","conocimiento",""
